time_utc,brr_style,n_partitions_used,n_obs_total,w_sum_total
2021-05-24 19:00:00+00:00,37842.29109644317,12,420,461467399.41849166
2021-05-24 20:00:00+00:00,38480.544205808335,12,420,1006806251.3918767
2021-05-24 21:00:00+00:00,39162.608698598306,12,420,695040770.0965991
2021-05-24 22:00:00+00:00,38949.911613132885,12,420,361125077.0514052
2021-05-24 23:00:00+00:00,38492.03754780247,12,420,336495492.08809453
2021-05-25 00:00:00+00:00,38526.543624859645,12,420,254217999.1568027
2021-05-25 01:00:00+00:00,39281.47653373269,12,420,587137362.6641563
2021-05-25 02:00:00+00:00,39060.12414241289,12,420,372120026.1462836
2021-05-25 03:00:00+00:00,38438.17436760097,12,420,372468166.5668225
2021-05-25 04:00:00+00:00,38173.048309282836,12,420,389169709.6212126
2021-05-25 05:00:00+00:00,38230.201095153105,12,420,399250168.7150398
2021-05-25 06:00:00+00:00,38190.195677578406,12,420,297099678.8473967
2021-05-25 07:00:00+00:00,38598.664557977645,12,420,346957572.32319915
2021-05-25 08:00:00+00:00,38888.715143005684,12,420,272278783.45861715
2021-05-25 09:00:00+00:00,38457.85984099797,12,420,365544148.86926985
2021-05-25 10:00:00+00:00,38017.3713623514,12,420,309725084.50071603
2021-05-25 11:00:00+00:00,37243.04602433771,12,420,758450510.0182167
2021-05-25 12:00:00+00:00,37039.112985646476,12,420,455683745.5162433
2021-05-25 13:00:00+00:00,36903.16129995909,12,420,428094337.86844516
2021-05-25 14:00:00+00:00,37439.66350680187,12,420,534624860.5097929
2021-05-25 15:00:00+00:00,37809.83085670772,12,420,488762632.0473122
2021-05-25 16:00:00+00:00,37806.11246572396,12,420,672946886.76517
2021-05-25 17:00:00+00:00,37915.20729916306,12,420,329975096.93766034
2021-05-25 18:00:00+00:00,37815.603135970494,12,420,209076332.07265955
2021-05-25 19:00:00+00:00,37962.83705690582,12,420,232563877.30636567
2021-05-25 20:00:00+00:00,37635.561716603486,12,420,292315835.67917216
2021-05-25 21:00:00+00:00,37585.01426632263,12,420,230816396.64303115
2021-05-25 22:00:00+00:00,37705.04445879812,12,420,176026027.90163565
2021-05-25 23:00:00+00:00,38213.68077797445,12,420,321041193.3881932
2021-05-26 00:00:00+00:00,38241.00422351679,12,420,194184624.02256736
2021-05-26 01:00:00+00:00,38124.42272693388,12,420,320490051.58235705
2021-05-26 02:00:00+00:00,38466.49514780717,12,420,270513067.9123343
2021-05-26 03:00:00+00:00,39160.24466963829,12,420,536182680.7349753
2021-05-26 04:00:00+00:00,39317.87966919482,12,419,304070892.2543724
2021-05-26 05:00:00+00:00,39255.412893955734,12,419,266518336.97389007
2021-05-26 06:00:00+00:00,39342.667236506146,12,420,238021917.78359076
2021-05-26 07:00:00+00:00,40068.71461975239,12,420,707146952.7362331
2021-05-26 08:00:00+00:00,40414.029653267404,12,420,274501050.85847497
2021-05-26 09:00:00+00:00,40131.70895863287,12,420,562597298.6966158
2021-05-26 10:00:00+00:00,40256.376052779204,12,420,222456622.75995958
2021-05-26 11:00:00+00:00,39774.69528847599,12,420,414249680.47582465
2021-05-26 12:00:00+00:00,39660.33597309689,12,420,232674759.385934
2021-05-26 13:00:00+00:00,40086.288820159425,12,420,316698030.11326027
2021-05-26 14:00:00+00:00,39355.00278939143,12,420,701816768.3413304
2021-05-26 15:00:00+00:00,39106.28370798894,12,420,424432059.01172704
2021-05-26 16:00:00+00:00,38778.995574901084,12,420,462989108.7611088
2021-05-26 17:00:00+00:00,38924.046889939826,12,420,414199688.294638
2021-05-26 18:00:00+00:00,38494.0725835966,12,420,459631706.79995215
2021-05-26 19:00:00+00:00,38686.193726481484,12,420,337613284.45077133
2021-05-26 20:00:00+00:00,38247.747812200534,12,420,427114691.0656341
2021-05-26 21:00:00+00:00,38592.98563681503,12,420,220517465.7741595
2021-05-26 22:00:00+00:00,38791.99324744444,12,420,218973529.72371832
2021-05-26 23:00:00+00:00,38938.53191929868,12,420,176954142.77439836
2021-05-27 00:00:00+00:00,39038.91455840987,12,420,224624865.701535
2021-05-27 01:00:00+00:00,38773.91733003472,12,420,315666203.1314195
2021-05-27 02:00:00+00:00,38186.28875450338,12,420,505962271.6617457
2021-05-27 03:00:00+00:00,37768.3695787699,12,420,291519437.33263874
2021-05-27 04:00:00+00:00,37456.94798030787,12,420,352135453.8884061
2021-05-27 05:00:00+00:00,37539.694315332956,12,420,229291652.23528406
2021-05-27 06:00:00+00:00,37730.22834001178,12,420,275849771.6746069
2021-05-27 07:00:00+00:00,38088.8574445677,12,418,190848709.5599836
2021-05-27 08:00:00+00:00,38228.69399362756,12,420,160358513.21627074
2021-05-27 09:00:00+00:00,38613.95426772649,12,420,392072142.491604
2021-05-27 10:00:00+00:00,39107.59878422887,12,419,301049407.8846914
2021-05-27 11:00:00+00:00,39296.678783463176,12,420,294535142.371965
2021-05-27 12:00:00+00:00,39548.1759016756,12,420,317562141.8822149
2021-05-27 13:00:00+00:00,39598.65884669223,12,420,377616861.57258826
2021-05-27 14:00:00+00:00,39923.03348482896,12,420,511068376.3692302
2021-05-27 15:00:00+00:00,40111.98263083878,12,420,319671645.2794736
2021-05-27 16:00:00+00:00,39735.35687346059,12,420,343283021.4052237
2021-05-27 17:00:00+00:00,39155.71638302927,12,420,500041762.36920273
2021-05-27 18:00:00+00:00,39012.97586430798,12,420,243111961.83434415
2021-05-27 19:00:00+00:00,39043.83264907008,12,420,148958163.3391157
2021-05-27 20:00:00+00:00,38793.14243854336,12,420,244582218.64462736
2021-05-27 21:00:00+00:00,38632.81157995329,12,420,180009361.34802932
2021-05-27 22:00:00+00:00,38706.99624062107,12,420,273765649.5181381
2021-05-27 23:00:00+00:00,38740.061423175684,12,420,236149363.95636782
2021-05-28 00:00:00+00:00,38508.32671339631,12,420,206140613.96067595
2021-05-28 01:00:00+00:00,38345.275619516666,12,420,439921176.56636655
2021-05-28 02:00:00+00:00,38019.30167290262,12,420,335790936.493255
2021-05-28 03:00:00+00:00,38179.40906783206,12,420,205859390.19180188
2021-05-28 04:00:00+00:00,38040.44612801006,12,420,195771589.78018
2021-05-28 05:00:00+00:00,37660.47059692833,12,420,444870439.92871886
2021-05-28 06:00:00+00:00,37246.13138961817,12,420,492954051.4758258
2021-05-28 07:00:00+00:00,36807.8992352832,12,420,495660694.944933
2021-05-28 08:00:00+00:00,36887.88719592596,12,420,463481979.14696026
2021-05-28 09:00:00+00:00,36762.49187163116,12,420,647408780.1181333
2021-05-28 10:00:00+00:00,35786.62645493722,12,420,730524235.4783077
2021-05-28 11:00:00+00:00,36028.413263422306,12,420,423961550.0081716
2021-05-28 12:00:00+00:00,35709.7134842505,12,420,514399207.8829305
2021-05-28 13:00:00+00:00,36314.03266390927,12,420,728995568.8960286
2021-05-28 14:00:00+00:00,36924.86624447308,12,420,478803247.498464
2021-05-28 15:00:00+00:00,36814.096941678254,12,420,323295805.7846338
2021-05-28 16:00:00+00:00,36732.330632664125,12,420,309943441.6077832
2021-05-28 17:00:00+00:00,36284.58017565313,12,420,563843864.2258965
2021-05-28 18:00:00+00:00,36051.33792350233,12,420,407395580.4634854
2021-05-28 19:00:00+00:00,35969.73827506395,12,420,330463933.40915436
2021-05-28 20:00:00+00:00,35940.365762258276,12,420,440016648.8375221
2021-05-28 21:00:00+00:00,35743.19489867221,12,420,457821126.1208569
2021-05-28 22:00:00+00:00,34957.61862820824,12,420,541964456.5229843
2021-05-28 23:00:00+00:00,35080.356126434934,12,420,403435619.5417021
2021-05-29 00:00:00+00:00,35448.48577861915,12,420,299536059.77299815
2021-05-29 01:00:00+00:00,35924.680470492334,12,420,363621597.4722068
2021-05-29 02:00:00+00:00,36295.65386201972,12,420,250940058.4460723
2021-05-29 03:00:00+00:00,36318.41428515667,12,420,295748466.30167973
2021-05-29 04:00:00+00:00,36376.28843451923,12,420,276163620.26665187
2021-05-29 05:00:00+00:00,36316.43819738835,12,419,270476747.388677
2021-05-29 06:00:00+00:00,36710.92887882854,12,419,454030046.58949655
2021-05-29 07:00:00+00:00,36825.607504722764,12,419,207883545.82065678
2021-05-29 08:00:00+00:00,36399.58149811018,12,420,277529080.9508284
2021-05-29 09:00:00+00:00,36001.28274429468,12,420,303048985.4470199
2021-05-29 10:00:00+00:00,35295.460879794446,12,420,472503026.1744878
2021-05-29 11:00:00+00:00,35216.53529287512,12,420,224608189.34132102
2021-05-29 12:00:00+00:00,35274.370082972215,12,420,472557648.22593343
2021-05-29 13:00:00+00:00,34915.28079517553,12,420,352720834.37875164
2021-05-29 14:00:00+00:00,34548.840843800346,12,420,588810884.9784228
2021-05-29 15:00:00+00:00,34761.6370828507,12,420,492300744.3025451
2021-05-29 16:00:00+00:00,34275.65314865181,12,420,665713022.2664113
2021-05-29 17:00:00+00:00,34433.197858731604,12,420,485618359.04772127
2021-05-29 18:00:00+00:00,34253.414467334456,12,420,433359805.6447059
2021-05-29 19:00:00+00:00,33888.751842342244,12,420,359917647.24965584
2021-05-29 20:00:00+00:00,33951.230594949535,12,420,273341003.1827185
2021-05-29 21:00:00+00:00,34096.92689995936,12,420,312541099.7330579
2021-05-29 22:00:00+00:00,34341.03845281898,12,420,215367194.10694915
2021-05-29 23:00:00+00:00,34414.953311965706,12,420,166890983.42014298
2021-05-30 00:00:00+00:00,34607.9647284914,12,420,309966440.21723175
2021-05-30 01:00:00+00:00,33903.735368286485,12,420,526722139.91447073
2021-05-30 02:00:00+00:00,33821.97974629947,12,420,236603637.8712737
2021-05-30 03:00:00+00:00,34275.379824992706,12,420,194077826.04575247
2021-05-30 04:00:00+00:00,34619.62273582504,12,420,206760631.40421155
2021-05-30 05:00:00+00:00,34819.007099290575,12,420,232703115.3430877
2021-05-30 06:00:00+00:00,35162.80091759857,12,420,297280685.61582595
2021-05-30 07:00:00+00:00,35555.83615001564,12,420,312468898.3292017
2021-05-30 08:00:00+00:00,35842.61312356385,12,420,405157942.8650097
2021-05-30 09:00:00+00:00,35750.288687869244,12,420,257661185.798916
2021-05-30 10:00:00+00:00,35844.20417287289,12,420,138666120.87806433
2021-05-30 11:00:00+00:00,35822.679218486366,12,420,170805166.25255612
2021-05-30 12:00:00+00:00,35922.15435441866,12,419,285493453.3868156
2021-05-30 13:00:00+00:00,35847.211579032824,12,420,348993076.5386985
2021-05-30 14:00:00+00:00,35619.035815233954,12,420,184534347.61006334
2021-05-30 15:00:00+00:00,35418.92552989257,12,420,220236611.1024307
2021-05-30 16:00:00+00:00,35404.68733510262,12,420,167806326.98565233
2021-05-30 17:00:00+00:00,35629.65572354173,12,420,231856151.8719524
2021-05-30 18:00:00+00:00,35846.38787530136,12,420,150068803.05254784
2021-05-30 19:00:00+00:00,36061.71179749322,12,420,192829753.79354817
2021-05-30 20:00:00+00:00,36128.16483165592,12,420,116827215.77738695
2021-05-30 21:00:00+00:00,36132.80136540519,12,420,189172721.5044735
2021-05-30 22:00:00+00:00,36032.33857430912,12,419,102558221.32460877
2021-05-30 23:00:00+00:00,35841.49711047399,12,420,131789527.83753242
2021-05-31 00:00:00+00:00,35630.7223241573,12,420,132384376.9616583
2021-05-31 01:00:00+00:00,35459.42283796851,12,420,314384004.5875566
2021-05-31 02:00:00+00:00,35051.38429577003,12,420,299071423.85341084
2021-05-31 03:00:00+00:00,34748.31436970604,12,420,287195717.3011057
2021-05-31 04:00:00+00:00,34484.55504056802,12,420,270634240.26704776
2021-05-31 05:00:00+00:00,34370.6944305584,12,420,208320661.6329494
2021-05-31 06:00:00+00:00,34444.17505121819,12,420,229663395.22779727
2021-05-31 07:00:00+00:00,34801.81567601038,12,420,271920372.753964
2021-05-31 08:00:00+00:00,35612.10986775385,12,420,424429196.3662978
2021-05-31 09:00:00+00:00,35961.56636245883,12,420,320354222.17733896
2021-05-31 10:00:00+00:00,36121.54612693152,12,420,305086383.3248269
2021-05-31 11:00:00+00:00,36723.06655665237,12,420,626400677.593158
2021-05-31 12:00:00+00:00,36935.67853757862,12,420,375295383.30580395
2021-05-31 13:00:00+00:00,36912.07194092393,12,420,392502903.14675707
2021-05-31 14:00:00+00:00,36831.11242665642,12,420,480444760.31082726
2021-05-31 15:00:00+00:00,36530.780806806615,12,420,310044561.7977736
2021-05-31 16:00:00+00:00,36886.018561467616,12,420,304634939.30602187
2021-05-31 17:00:00+00:00,37114.49881266836,12,420,493994859.60786724
2021-05-31 18:00:00+00:00,36859.10468037818,12,420,329168880.50020236
2021-05-31 19:00:00+00:00,36743.48857195743,12,420,145496371.52168214
2021-05-31 20:00:00+00:00,36686.6934200823,12,420,156754679.5499441
2021-05-31 21:00:00+00:00,36732.46065413854,12,420,135110763.51578093
2021-05-31 22:00:00+00:00,36768.67416128486,12,419,118593810.39314766
2021-05-31 23:00:00+00:00,37044.15179238354,12,420,174145421.51878923
2021-06-01 00:00:00+00:00,37203.54261879587,12,420,218085899.8197976
2021-06-01 01:00:00+00:00,37637.03622191105,12,420,434753343.8481003
2021-06-01 02:00:00+00:00,37468.736448408854,12,420,251573008.67436644
2021-06-01 03:00:00+00:00,36865.687618760996,12,420,274338963.2094207
2021-06-01 04:00:00+00:00,36784.24414390248,12,420,286177259.9739266
2021-06-01 05:00:00+00:00,36762.37402710392,12,420,139185237.39915574
2021-06-01 06:00:00+00:00,37033.24056405316,12,420,202238338.66465577
2021-06-01 07:00:00+00:00,37038.011387384584,12,420,229531340.8194625
2021-06-01 08:00:00+00:00,36835.319079041794,12,420,200206434.99814424
2021-06-01 09:00:00+00:00,36244.67902395741,12,420,455449093.1589446
2021-06-01 10:00:00+00:00,36188.15139525873,12,420,186948898.65785727
2021-06-01 11:00:00+00:00,36347.33173949498,12,420,200817325.2484438
2021-06-01 12:00:00+00:00,36527.214713154586,12,420,173855247.83574203
2021-06-01 13:00:00+00:00,36289.67399080603,12,419,216159828.24996734
2021-06-01 14:00:00+00:00,36494.00573242244,12,420,876054883.9280263
2021-06-01 15:00:00+00:00,36859.81571843679,12,420,377537114.65051377
2021-06-01 16:00:00+00:00,36264.82020926345,12,420,289452555.2515285
2021-06-01 17:00:00+00:00,36153.53749931041,12,420,323660336.4080194
2021-06-01 18:00:00+00:00,35978.25242331876,12,420,235135008.09175968
2021-06-01 19:00:00+00:00,36252.61296107414,12,420,206517192.49987158
2021-06-01 20:00:00+00:00,35985.39015211315,12,420,212279065.33554965
2021-06-01 21:00:00+00:00,36110.58124219528,12,420,155005532.89425424
2021-06-01 22:00:00+00:00,36286.24462359484,12,420,132361142.4277742
2021-06-01 23:00:00+00:00,36385.91324503237,12,420,137698764.39294288
2021-06-02 00:00:00+00:00,36622.63611545784,12,420,151431394.89910462
2021-06-02 01:00:00+00:00,36453.18483440558,12,420,272527167.8062739
2021-06-02 02:00:00+00:00,36129.92299297758,12,420,153684868.84607273
2021-06-02 03:00:00+00:00,36379.969677860674,12,420,134925717.20322937
2021-06-02 04:00:00+00:00,36487.116217677394,12,420,172876775.13277417
2021-06-02 05:00:00+00:00,36629.037210452785,12,420,134113911.42583334
2021-06-02 06:00:00+00:00,36658.91568550131,12,420,196147078.26499715
2021-06-02 07:00:00+00:00,36778.1094320479,12,420,224780502.56024867
2021-06-02 08:00:00+00:00,37151.31342186122,12,420,379756725.11869514
2021-06-02 09:00:00+00:00,37200.706435139036,12,419,277127703.95829725
2021-06-02 10:00:00+00:00,37314.723251981086,12,420,228744478.5850189
2021-06-02 11:00:00+00:00,37175.82366119066,12,420,185896814.1406511
2021-06-02 12:00:00+00:00,37121.06695430808,12,419,305684319.92386746
2021-06-02 13:00:00+00:00,37312.06913716907,12,419,187071830.161099
2021-06-02 14:00:00+00:00,37418.24435024303,12,420,393321890.9491402
2021-06-02 15:00:00+00:00,37745.90397801765,12,420,400028959.6339735
2021-06-02 16:00:00+00:00,38027.42961144471,12,420,327845436.1160925
2021-06-02 17:00:00+00:00,37948.637711575204,12,420,342964158.0093161
2021-06-02 18:00:00+00:00,37861.44827483454,12,420,169292334.50827032
2021-06-02 19:00:00+00:00,37943.480561599965,12,420,157861891.42630598
2021-06-02 20:00:00+00:00,37906.00136464436,12,420,121498017.1916232
2021-06-02 21:00:00+00:00,37712.64414131805,12,419,203711764.445955
2021-06-02 22:00:00+00:00,37792.46833406994,12,420,104572415.41203028
2021-06-02 23:00:00+00:00,37607.61910968461,12,420,216444245.4817564
2021-06-03 00:00:00+00:00,37615.19706883198,12,420,133945286.41550788
2021-06-03 01:00:00+00:00,37450.709002669704,12,420,266426453.86662173
2021-06-03 02:00:00+00:00,37422.77133446859,12,420,134491598.65249747
2021-06-03 03:00:00+00:00,37307.33171663105,12,420,165585686.96708757
2021-06-03 04:00:00+00:00,37465.533235615796,12,418,145727696.46742398
2021-06-03 05:00:00+00:00,37816.42954943874,12,420,184744278.3210722
2021-06-03 06:00:00+00:00,38439.05262935283,12,420,602733305.8512156
2021-06-03 07:00:00+00:00,38767.75847732582,12,420,262974267.80211112
2021-06-03 08:00:00+00:00,38675.031983134846,12,420,235837180.51685557
2021-06-03 09:00:00+00:00,38770.20883689638,12,420,183785829.4046881
2021-06-03 10:00:00+00:00,39014.00810370441,12,420,291753455.7516511
2021-06-03 11:00:00+00:00,39307.99239033659,12,420,314225996.34017545
2021-06-03 12:00:00+00:00,38951.229340630445,12,420,375925530.5518743
2021-06-03 13:00:00+00:00,38803.47491666343,12,420,333550212.9033069
2021-06-03 14:00:00+00:00,38772.01260761235,12,420,526382516.86954445
2021-06-03 15:00:00+00:00,38511.083120207084,12,420,241578249.7573772
2021-06-03 16:00:00+00:00,38573.83751065286,12,420,182109868.1418861
2021-06-03 17:00:00+00:00,38733.40466941193,12,420,214848201.06794924
2021-06-03 18:00:00+00:00,38860.91340565195,12,420,178131567.79889885
2021-06-03 19:00:00+00:00,38690.56503997828,12,420,159689336.2440493
2021-06-03 20:00:00+00:00,38551.57353621741,12,419,155325202.58714092
2021-06-03 21:00:00+00:00,38616.6530472083,12,420,112660954.75025675
2021-06-03 22:00:00+00:00,38806.240561726816,12,420,142768903.1743779
2021-06-03 23:00:00+00:00,38886.61814498904,12,420,132638516.87527707
2021-06-04 00:00:00+00:00,39094.802234534385,12,420,260522029.14071465
2021-06-04 01:00:00+00:00,38796.102080783225,12,420,272290105.78974986
2021-06-04 02:00:00+00:00,37986.85968170821,12,420,644468217.2365956
2021-06-04 03:00:00+00:00,37670.29998029434,12,420,354807284.75510204
2021-06-04 04:00:00+00:00,37823.58283401882,12,420,209525120.9006759
2021-06-04 05:00:00+00:00,37689.741050807876,12,420,220578569.88680673
2021-06-04 06:00:00+00:00,37002.42608655884,12,420,752979008.1422662
2021-06-04 07:00:00+00:00,36835.91361602849,12,420,281770080.97191674
2021-06-04 08:00:00+00:00,36553.06823338525,12,420,398393691.54024744
2021-06-04 09:00:00+00:00,36631.07497293527,12,420,305693950.9121917
2021-06-04 10:00:00+00:00,36659.73860665172,12,420,218814290.4499638
2021-06-04 11:00:00+00:00,36772.71618709194,12,420,222043756.05101082
2021-06-04 12:00:00+00:00,36593.978613341846,12,419,244180613.0342989
2021-06-04 13:00:00+00:00,36249.50725820143,12,420,1077222697.1197352
2021-06-04 14:00:00+00:00,36767.37289709687,12,420,249179554.9646099
2021-06-04 15:00:00+00:00,36494.36539330203,12,420,429178973.74363256
2021-06-04 16:00:00+00:00,36832.61362005153,12,420,260604994.08052596
2021-06-04 17:00:00+00:00,36882.20979149964,12,420,207285535.01133806
2021-06-04 18:00:00+00:00,37065.23732163642,12,420,186948220.56727812
2021-06-04 19:00:00+00:00,37072.60025137476,12,420,142273161.22807172
2021-06-04 20:00:00+00:00,36985.57046422542,12,420,178154046.6556134
2021-06-04 21:00:00+00:00,36971.35592961194,12,420,121965043.97839475
2021-06-04 22:00:00+00:00,37153.24428750637,12,420,129118211.08140919
2021-06-04 23:00:00+00:00,37137.99785782983,12,420,114153345.00000691
2021-06-05 00:00:00+00:00,36843.77725640743,12,420,262194164.9591368
2021-06-05 01:00:00+00:00,37282.0382416702,12,420,379494267.36999166
2021-06-05 02:00:00+00:00,37650.86462026367,12,420,145655085.6555966
2021-06-05 03:00:00+00:00,37548.93374886378,12,420,174365746.31238818
2021-06-05 04:00:00+00:00,37514.59807104488,12,420,113626101.07022797
2021-06-05 05:00:00+00:00,37539.11412711085,12,420,145712872.7758985
2021-06-05 06:00:00+00:00,37570.06492091879,12,417,168485395.17361435
2021-06-05 07:00:00+00:00,37700.14422496118,12,420,163884943.93243682
2021-06-05 08:00:00+00:00,37752.41819157031,12,420,218395670.32842535
2021-06-05 09:00:00+00:00,37659.81600308691,12,420,148445297.69638756
2021-06-05 10:00:00+00:00,37404.300237158765,12,418,606759861.7439822
2021-06-05 11:00:00+00:00,36416.73547274332,12,420,411285526.20279413
2021-06-05 12:00:00+00:00,36190.29632776582,12,420,381227887.51624507
2021-06-05 13:00:00+00:00,35869.01943063528,12,420,660366180.6676291
2021-06-05 14:00:00+00:00,35875.31340641576,12,420,245872194.76252007
2021-06-05 15:00:00+00:00,35714.8662961027,12,420,297205370.55600053
2021-06-05 16:00:00+00:00,35916.38875288686,12,420,333005906.17263967
2021-06-05 17:00:00+00:00,36099.015598662,12,420,161338925.80309293
2021-06-05 18:00:00+00:00,36053.34053797165,12,420,157651336.09209844
2021-06-05 19:00:00+00:00,36084.660781774735,12,420,130749494.80566952
2021-06-05 20:00:00+00:00,36057.2927905369,12,420,175654447.2179917
2021-06-05 21:00:00+00:00,35847.408576986134,12,420,229834053.53998014
2021-06-05 22:00:00+00:00,35298.0808629897,12,420,391958024.0210783
2021-06-05 23:00:00+00:00,35134.852674400085,12,420,295476625.3649932
2021-06-06 00:00:00+00:00,35337.6310895818,12,420,157314671.4792872
2021-06-06 01:00:00+00:00,35553.52113210293,12,420,176243668.09071556
2021-06-06 02:00:00+00:00,35926.5996368152,12,420,212154893.13362822
2021-06-06 03:00:00+00:00,36128.84461815913,12,420,129466356.24501722
2021-06-06 04:00:00+00:00,35988.03153322321,12,420,181176928.99788326
2021-06-06 05:00:00+00:00,36067.240317211305,12,420,106680875.0339187
2021-06-06 06:00:00+00:00,36109.78330234768,12,419,159727996.8452345
2021-06-06 07:00:00+00:00,35977.211948399876,12,420,259066660.3471577
2021-06-06 08:00:00+00:00,36003.851931327445,12,419,132882245.87797742
2021-06-06 09:00:00+00:00,36167.2731698872,12,420,150713427.18822107
2021-06-06 10:00:00+00:00,36237.11362563458,12,420,110818763.66512102
2021-06-06 11:00:00+00:00,36002.83111839384,12,420,150914807.61715344
2021-06-06 12:00:00+00:00,35922.2702581304,12,420,114048776.34130058
2021-06-06 13:00:00+00:00,35936.60154703352,12,420,147954234.3191826
2021-06-06 14:00:00+00:00,35765.04340875845,12,420,214037006.02523226
2021-06-06 15:00:00+00:00,35718.99365194717,12,420,254715606.47728825
2021-06-06 16:00:00+00:00,36166.253566568696,12,420,173512922.31272805
2021-06-06 17:00:00+00:00,36200.29992740356,12,420,117500175.43229184
2021-06-06 18:00:00+00:00,36086.271781910706,12,420,123948060.42781459
2021-06-06 19:00:00+00:00,35913.88422497098,12,420,103601769.12714356
2021-06-06 20:00:00+00:00,35786.33988050759,12,420,95305853.96721348
2021-06-06 21:00:00+00:00,35768.75770445243,12,420,200283714.08189085
2021-06-06 22:00:00+00:00,35903.4661939859,12,420,147763006.87522066
2021-06-06 23:00:00+00:00,35540.4762174644,12,420,286433013.69975877
2021-06-07 00:00:00+00:00,35659.17873582663,12,420,154344636.17502892
2021-06-07 01:00:00+00:00,36114.88730806446,12,420,404115508.39509046
2021-06-07 02:00:00+00:00,36368.8346973107,12,420,280765507.40263695
2021-06-07 03:00:00+00:00,36626.14989621929,12,419,162533658.0923881
2021-06-07 04:00:00+00:00,36523.74567707018,12,420,216107531.9236471
2021-06-07 05:00:00+00:00,36343.816664322774,12,419,183404175.539188
2021-06-07 06:00:00+00:00,36258.802717264465,12,419,158165026.09396493
2021-06-07 07:00:00+00:00,36166.87941885711,12,420,152568243.33522084
2021-06-07 08:00:00+00:00,36058.28223848884,12,419,162671746.43013036
2021-06-07 09:00:00+00:00,36038.47720939938,12,420,159809857.0046628
2021-06-07 10:00:00+00:00,36210.98297636899,12,420,207288269.92657295
2021-06-07 11:00:00+00:00,36483.82473295107,12,419,204226135.73298094
2021-06-07 12:00:00+00:00,36452.733097716606,12,420,137754353.34715283
2021-06-07 13:00:00+00:00,36470.47753855187,12,420,263910297.92213577
2021-06-07 14:00:00+00:00,36504.355362988026,12,420,214809468.0524998
2021-06-07 15:00:00+00:00,36028.84009841575,12,420,353663525.2648742
2021-06-07 16:00:00+00:00,36027.3226049534,12,420,134601614.0750341
2021-06-07 17:00:00+00:00,35856.687186649826,12,420,262080778.52513313
2021-06-07 18:00:00+00:00,35694.10023498747,12,420,220436396.74895358
2021-06-07 19:00:00+00:00,35578.682188450424,12,420,225382162.16881803
2021-06-07 20:00:00+00:00,35488.56617616813,12,420,225725384.59281075
2021-06-07 21:00:00+00:00,35277.9536594852,12,420,680038969.7951313
2021-06-07 22:00:00+00:00,34139.718845740776,12,420,610999347.0756527
2021-06-07 23:00:00+00:00,34090.626708449236,12,420,256225731.16848505
2021-06-08 00:00:00+00:00,33819.698191304364,12,420,460257250.43435454
2021-06-08 01:00:00+00:00,33680.69281736694,12,420,572808935.7397474
2021-06-08 02:00:00+00:00,33711.92516537157,12,420,246909452.05297366
2021-06-08 03:00:00+00:00,33356.89952552499,12,420,855962967.945609
2021-06-08 04:00:00+00:00,32703.57694163568,12,420,562830111.6001948
2021-06-08 05:00:00+00:00,32891.613634075395,12,420,299482160.6490646
2021-06-08 06:00:00+00:00,32791.6046534285,12,420,287904476.69483495
2021-06-08 07:00:00+00:00,32729.899626877206,12,420,188240059.02721772
2021-06-08 08:00:00+00:00,32850.62205210441,12,420,544540411.1379944
2021-06-08 09:00:00+00:00,33150.49001879734,12,420,304890386.1841142
2021-06-08 10:00:00+00:00,32827.5663165963,12,420,251954586.65322742
2021-06-08 11:00:00+00:00,32887.85286627859,12,420,272137914.3018341
2021-06-08 12:00:00+00:00,32934.477419716895,12,420,234645427.8591226
2021-06-08 13:00:00+00:00,32987.00496738114,12,420,169765177.84403953
2021-06-08 14:00:00+00:00,32716.18649393393,12,420,308270707.3738224
2021-06-08 15:00:00+00:00,31876.011366890318,12,420,912918563.7939461
2021-06-08 16:00:00+00:00,31505.50615036345,12,420,781070759.7142369
2021-06-08 17:00:00+00:00,32092.4150392429,12,420,507274870.90529674
2021-06-08 18:00:00+00:00,32030.095221991807,12,420,212215427.76376846
2021-06-08 19:00:00+00:00,32426.026260532657,12,420,353740564.5310996
2021-06-08 20:00:00+00:00,32768.26350778175,12,420,277652915.37234724
2021-06-08 21:00:00+00:00,33128.30969978601,12,420,506067273.9438256
2021-06-08 22:00:00+00:00,33527.504059202656,12,420,251423835.71155962
2021-06-08 23:00:00+00:00,33520.382344176454,12,420,147252339.58402923
2021-06-09 00:00:00+00:00,33480.80245557472,12,420,151432364.04607394
2021-06-09 01:00:00+00:00,33081.211510606285,12,420,295016597.4241711
2021-06-09 02:00:00+00:00,32857.85934000262,12,420,223739207.08517584
2021-06-09 03:00:00+00:00,32661.989205401605,12,420,317524551.90477747
2021-06-09 04:00:00+00:00,32886.59608932273,12,420,214119037.16815218
2021-06-09 05:00:00+00:00,32759.298708277365,12,420,191993163.06663066
2021-06-09 06:00:00+00:00,33397.79017600085,12,420,459086541.4870511
2021-06-09 07:00:00+00:00,33742.60464525459,12,420,635357738.6141053
2021-06-09 08:00:00+00:00,34244.58866515146,12,420,405056871.7914329
2021-06-09 09:00:00+00:00,34011.74066000913,12,420,308892922.6716701
2021-06-09 10:00:00+00:00,34181.41134196937,12,420,285375646.0830978
2021-06-09 11:00:00+00:00,34309.06032877521,12,420,323367950.6460242
